Filename,URL,Caption,Hashtags,Mentions
0.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/461339580_17980355681741097_3270094109286107689_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=eaZxe7pyiWEQ7kNvgHudY5Y&_nc_gid=5e50263d97134fb29459c59df519ce53&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYDJsuB6d7IysZp6sPJSEnmd2fvK4rkWLqise3l_VV4qFg&oe=66FDCF6B&_nc_sid=49ed71,"Choose a job you love, and you will never have to work a day in your life.- Confucius (born September 28, 551–April 11, 479 BC) was a Chinese philosopher. #confucius #confucianism","confucius, confucianism",
1.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/460416161_821532476848427_4878185931027026555_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HRR1N5_IA5YQ7kNvgGsOkv1&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYBF60XdEX7-ihsyV5NAxoPkVC9K3GTBaAdwnqlX1sYejQ&oe=66FDC5E4&_nc_sid=49ed71,"🎉 Commemorating Confucius’ birthday (September 28).\n纪念孔子诞辰日。\nJìniàn Kǒngzǐ Dànchén Rì.\n\nA great thinker and educator.\n一位伟大的思想家和教育家。\nYí wèi wěidà de sīxiǎngjiā hé jiàoyùjiā.\n\n😊If you like this post, you can check out all of our courses here:\n➥https://ChineseFor.Us/#philosophy\n👉The link is in bio too!🔗\n\n-\n#learnchinese #learnmandarin #chinese #mandarin #chineselanguage #confucius #Confucianism #philosophy","mandarin, confucius, Confucianism, chinese, philosophy, chineselanguage, learnmandarin, learnchinese",
2.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/461588201_18019889657575047_422142942718497084_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=FmzmtiBSP_EQ7kNvgEQbF28&_nc_gid=5e50263d97134fb29459c59df519ce53&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYC_fLcVoMwxoUQriTq-pQsMa5fkVtJF3e3g13SUeQ0d5w&oe=66FDC94D&_nc_sid=49ed71,"“It is five in the morning. The only light comes from outside of the windows. Their apartment is right by the intersection of one of Qufu’s biggest roads, the one which circles around the city and divides its tourist attractions from the rest of the town. They are south of the commercial street which regularly gets tour buses visiting the temple and graveyard of 孔子, or Confucius. Drunks sleep on that street. Their shouts, as well as the occasional drunk men looking for prostitutes, disturb Mother’s rest, but what usually wakes Mother up is Father drifting from the bed to ready himself for work. He would carefully fold open the sheet and tiptoe in his slippers to the bathroom, but would have to turn a light on to properly navigate it. That would almost always wake Mother up. If it was early in the morning she would close her eyes and pretend to be sleeping; if it was late enough in the morning she would get up and start her cooking.”\n\nYesterday Father retired. Mother wakes up, and sees her husband in bed. \n\nWhat’s it like, to see this man, who will no longer be going to work, but spending time only with her at the home?  Check out this portrayal of a serene Shandong morning, over at https://www.girar.world/chapter?id=234\n\n#qufu #china #confucianism #retirement #travel #life #dailylife #stories #author #authorsforvoicesofcolor #authorsofinstagram #girar","authorsofinstagram, authorsforvoicesofcolor, life, qufu, travel, confucianism, girar, author, china, stories, dailylife, retirement",
3.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/461445931_492129070489073_3310355302495946762_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ZX6d8VAtNakQ7kNvgFEMKfG&_nc_gid=5e50263d97134fb29459c59df519ce53&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYAZWo1ybl4DcdWBVv3viiu34Sooor-Qn54ZvgV52eKWcA&oe=66FDB5C5&_nc_sid=49ed71,生活可以苟且，但心中一定留有一塊詩和遠方！今天，中國的耶誕節。 “至聖先師”孔子的誕辰紀念日。 在中國大陸、臺灣、日韓等地，都會舉行大型的紀念活動。 從為人處世到交友學習，孔子都留下了諸多睿智的洞見。\n儒學十六字心法口訣：“人心惟危，道心惟微，惟精惟一，允執厥中”。 面對複雜多變的世界時，保持內心的穩定和專注，以真誠和謙遜的態度去應對各種挑戰。 體悟“致廣大，盡精微”的中庸之道，是中華文明生生不息的精神內核。\n#孔子 #聖誕節 #儒學 #confucianism,confucianism,
4.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/461323461_1060295221894441_2303632480696822868_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=MK78aTe0hucQ7kNvgFnpprU&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYDe6uRxvNBWRsUMKRwVr-RajwNEVVMXUIJf-vLiRfxNAA&oe=66FDD436&_nc_sid=49ed71,#confucius #confucianism #confuciusquotes #qoutes #quoteoftheday #quotegram #philosophy #philosophyoflife #philosophical #quote #qouteoflife #philosopher #chinesephilosophy #lifepurpose,"quoteoftheday, confucius, quotegram, philosophical, qoutes, confucianism, philosophy, philosopher, philosophyoflife, confuciusquotes, chinesephilosophy, lifepurpose, qouteoflife, quote",
5.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/461421448_18027417887369120_8991976166751394532_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=up0k3gtLRscQ7kNvgEIgAfR&_nc_gid=5e50263d97134fb29459c59df519ce53&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYCXfiwUuSCsTwy3yHtyO4LNxaRx4yLo7hanVXj8sgrYlw&oe=66FDB37F&_nc_sid=49ed71,"Mulan, A Shadow of Destiny 命运的阴影\n\nHua Mulan stood in the silence of the battlefield, her armor soaked in the blood of enemies and comrades alike. She had fought not for glory, but to spare her father from death, yet each step she took deeper into war felt like a step away from the girl she once was. In the dead of night, she would lay awake, haunted by the faces of those she had killed, the weight of her father’s sword heavy in her hands. The shadow of destiny clung to her like a suffocating fog, reminding her that she could never turn back. Even as the soldiers praised her victories, her heart ached with the emptiness of a path chosen not for herself but for the sake of duty.\n\nAs the war dragged on, Mulan’s soul became hollow, consumed by the unrelenting burden of her sacrifice. She could not return to her old life, for the person she had been was gone, lost in the haze of battle. Her once-bright spirit was dimmed, replaced by the quiet sorrow of a destiny she never asked for. She had become a warrior and a hero, but in doing so, she had buried her own heart beneath layers of grief and guilt. When she finally returned home, there were no words that could erase the shadow that followed her—a shadow of a destiny that had claimed her future, leaving nothing behind but the ghost of the woman she could have been.\n\n#mulan #huamulan #wuxia #martialarts #instagram #martialarts #confucius #confucianism #sadness #loyalty #warrior","confucius, huamulan, warrior, mulan, wuxia, confucianism, loyalty, martialarts, instagram, sadness",
6.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/461554045_18460638373059038_7014530761089304543_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=iijZzHJRoBIQ7kNvgFO8fJw&_nc_gid=5e50263d97134fb29459c59df519ce53&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYAta1fHKQ4WU5ShL9iBCZywyIDJz6p7A7ebKP0kOEstyA&oe=66FDCBE1&_nc_sid=49ed71,Found this posted on the neighborhood community board near a Buddhist office. #buddhist #religion #shintoism #japan #wisesayings #confucianism #gimmeabreakman #livinginjapan #jvlogger,"shintoism, jvlogger, gimmeabreakman, livinginjapan, religion, wisesayings, confucianism, japan, buddhist",
7.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/461288835_397183350095735_8138122805648226499_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=-ISwt-qdUPcQ7kNvgHeIJ1l&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYDnvKple4xaaz2Pn9O8yuwUkmNmd9GYlf64MDZp-744dQ&oe=66FDAECB&_nc_sid=49ed71,all about confucianism!! ☮️🕊️🪦🩷 #confucianism #confucianismisthebest #peace #livinmybestlife,"livinmybestlife, peace, confucianismisthebest, confucianism",
8.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/461136338_528504256438424_4105295858742978449_n.heic?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5_XQooGZrzMQ7kNvgHMUlpk&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYDu3Pun5WGqCtGPXDWOodJ05Lr7Jtud0bX7vt6xfBBtSw&oe=66FDC794&_nc_sid=49ed71,"To die what you live for\n未知生， 焉之死\n\nI have been struggling with my identity for my whole life, I  decided not to suppress my feelings of being able to write Chinese in public. I want to collaborate into my works to celebrate my identity and where I came from. For a long time, I feel ashamed of being who I am. I still remember the fear of not being able to speak English when I first arrived in Canada and struggle to make any friends. I think art was the only thing I could escape from my reality. I hope it will help me to go through some tough time\n\n#illustration #illustrationart #sketch #sketchart #sketchartist #drawing #lineart #linework #fantasyart #孔子 #儒家 #kongqiu #confucianism","illustrationart, lineart, illustration, sketchart, sketch, kongqiu, confucianism, fantasyart, linework, sketchartist, drawing",
9.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/461281567_1299750444708029_3919777892934755491_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wGsdX-0N8jgQ7kNvgFDO1bb&_nc_gid=5e50263d97134fb29459c59df519ce53&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYCxJ5YalxfEttQx6zDDFLvEHx-6kl6smEUZ8b5lO4Gvkw&oe=66FDC24B&_nc_sid=49ed71,"📚 The Ancient Education System in China\n\nChina's ancient education system is one of the oldest and most influential in the world. It laid the foundation for the country's rich intellectual and cultural heritage.\n\n🏫 Early Beginnings: Education in China dates back to the Xia Dynasty (2070-1600 BC), where formal schools were established to educate the sons of nobility. These early schools focused on teaching the ""Six Arts"": ritual, music, archery, chariot racing, calligraphy, and mathematics\n\n📜 Confucian Influence: The teachings of Confucius (551-479 BC) played a crucial role in shaping Chinese education. Confucianism emphasized moral integrity, respect for elders, and the importance of education for personal and societal development\n\n🎓 Imperial Examinations: During the Sui Dynasty (581-618 AD), the imperial examination system was established to select government officials based on merit rather than birthright. This system was further refined during the Tang Dynasty (618-907 AD) and became a cornerstone of Chinese education for over a thousand years\n\n🏛️ State and Village Schools: By the Zhou Dynasty (1046-256 BC), schools were divided into state schools for the nobility and village schools for commoners. State schools offered higher education, while village schools provided basic education\n\n📖 Classical Texts: Students were required to study the ""Four Books"" and ""Five Classics,"" which included works like the Analects of Confucius and the Book of Rites. Mastery of these texts was essential for success in the imperial examinations\n\nChina's ancient education system not only promoted intellectual growth but also instilled values of duty, respect, and moral responsibility. Its legacy continues to influence modern education systems around the world.\n\n#AncientChina #EducationHistory #Confucianism #ImperialExaminations #CulturalHeritage","CulturalHeritage, AncientChina, Confucianism, EducationHistory, ImperialExaminations",
